id,pid,ms subclass,ms zoning,lot frontage,lot area,street,alley,lot shape,land contour,utilities,lot config,land slope,neighborhood,cond 1,cond 2,bldg type,house style,overall qc,overall cond,yr built,yr remod/add,roof style,roof matl,exter 1st,exter 2nd,mas vnr type,exter qc,exter cond,foundation,bsmt qc,bsmt cond,bsmt exposure,bsmtfin type 1,bsmtfin type 2,bsmt unf area,total bsmt area,heating,heating qc,central air,electrical,1st flr area,living area,bsmt full bath,bsmt half bath,full bath,half bath,bedroom abvgr,kitchen abvgr,kitchen qc,totrms abvgrd,functional,fireplaces,fireplace qc,garage type,garage yr blt,garage finish,garage cars,garage area,garage qc,garage cond,paved drive,pool qc,fence,misc feature,mo sold,yr sold,sale type,saleprice,log saleprice,age,total area
272,907410080,1-Story 1946 & Newer All Styles,RL,70.0,8400,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,6,1,761.0,1473.0,GasA,9,Y,4,1484,1484,1.0,0.0,2,0,3,1,7,7,7,0,0,5,2004.0,2,2.0,606.0,5,5,2,0,0,NA,5,2010,WD ,213000,12.269047444691562,6,3563.0
2521,533253090,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,40.0,3874,Pave,NA,2,Lvl,3,Inside,2,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,7,5,CBlock,7,5,4,6,1,419.0,1226.0,GasA,5,Y,4,1226,1226,1.0,0.0,1,0,1,1,7,4,7,1,3,5,1980.0,3,2.0,484.0,5,5,2,0,0,NA,7,2006,WD ,190000,12.154779351142624,26,2936.0
2324,527158020,1-Story 1946 & Newer All Styles,RL,68.0,8076,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,PConc,7,5,1,6,1,455.0,1160.0,GasA,7,Y,4,1169,1169,0.0,1.0,2,0,3,1,5,6,7,1,5,5,1993.0,3,2.0,402.0,5,5,2,0,3,NA,7,2006,WD ,183500,12.119969946476761,13,2731.0
1953,535402140,Split OR Multi-Level,RL,93.0,10090,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,5,5,CBlock,5,5,3,3,5,0.0,725.0,GasA,5,Y,4,1035,1651,0.0,1.0,2,0,4,1,5,6,7,2,5,3,1963.0,1,1.0,276.0,5,5,2,0,3,NA,10,2007,WD ,172000,12.05524975579559,44,2652.0
887,908102290,1-Story 1946 & Newer All Styles,RL,67.0,8877,Pave,NA,3,Lvl,3,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,2,5,1,126.0,816.0,GasA,9,Y,4,816,816,1.0,0.0,1,0,2,1,5,3,7,1,7,1,1958.0,1,1.0,288.0,3,3,2,0,0,NA,5,2009,WD ,100000,11.512925464970229,71,1920.0
1479,907418010,1-Story 1946 & Newer All Styles,RL,85.0,11058,Pave,NA,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,1,6,1,1508.0,1564.0,GasA,9,Y,4,1564,1564,0.0,0.0,2,0,3,1,7,6,7,0,0,5,2007.0,2,3.0,814.0,5,5,2,0,0,NA,2,2008,WD ,218836,12.2960778698166,1,3942.0
1317,902326060,2 Family Conversion-All Styles And Ages,RM,60.0,10800,Pave,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,3,5,1,1,1,482.0,482.0,GasA,9,N,4,1221,1912,0.0,0.0,2,0,3,2,5,7,7,1,5,1,2003.0,1,2.0,672.0,7,5,2,0,0,NA,4,2008,WD ,163000,12.0015054797889,103,3066.0
1750,528235170,1-Story 1946 & Newer All Styles,RL,59.0,10936,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,3,1,1,1510.0,1510.0,GasA,9,Y,4,1525,1525,0.0,0.0,2,1,3,1,7,6,7,1,7,5,2006.0,2,2.0,534.0,5,5,2,0,0,NA,4,2007,New,206580,12.238443025560624,1,3569.0
2815,907420070,2-Story 1946 & Newer,RL,65.0,8461,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,728.0,728.0,GasA,9,Y,4,728,1456,0.0,0.0,2,1,3,1,7,8,7,1,7,5,2005.0,3,2.0,390.0,5,5,2,0,0,NA,7,2006,New,163990,12.007560729337492,1,2574.0
2692,903452090,2-Story 1945 & Older,RM,60.0,7518,Pave,NA,3,Lvl,3,FR3,2,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,3,7,BrkTil,3,3,1,1,1,396.0,396.0,GasA,7,Y,4,665,1330,0.0,0.0,1,0,3,1,5,7,7,0,0,1,2001.0,1,1.0,390.0,5,5,0,0,3,NA,7,2006,WD ,116500,11.665646551987892,96,2116.0
1090,528240050,2-Story 1946 & Newer,RL,68.0,8010,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,840.0,840.0,GasA,9,Y,4,840,1720,0.0,0.0,2,1,3,1,7,7,7,1,7,3,2002.0,3,2.0,400.0,5,5,2,0,0,NA,7,2008,WD ,188000,12.144197241812087,6,2960.0
1912,535102010,Split Foyer,RL,68.0,10050,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,3,6,1,191.0,793.0,GasA,9,Y,4,1280,1280,0.0,1.0,2,0,3,1,5,6,7,1,5,4,1966.0,3,2.0,432.0,5,5,2,0,0,NA,6,2007,WD ,175000,12.072541252905651,41,2505.0
1634,527184020,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,38.0,4740,Pave,NA,2,Lvl,3,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,7,5,CBlock,7,5,4,6,1,918.0,1166.0,GasA,7,Y,4,1179,1179,1.0,0.0,2,0,2,1,5,5,7,0,0,5,1988.0,2,2.0,480.0,5,5,2,0,0,NA,10,2007,WD ,182000,12.111761966058932,19,2825.0
1974,902100010,1-Story 1945 & Older,RM,60.0,6978,Pave,NA,3,Bnk,3,Inside,2,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,7,7,BrkTil,5,5,1,1,1,850.0,850.0,GasA,5,Y,4,960,960,0.0,0.0,1,0,2,1,5,5,7,0,0,1,1981.0,2,2.0,576.0,5,5,2,0,0,NA,4,2007,WD ,103000,11.542484267211773,81,2386.0
1764,528327060,1-Story 1946 & Newer All Styles,RL,68.0,11400,Pave,NA,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,9,5,PConc,9,5,4,6,1,1351.0,2633.0,GasA,9,Y,4,2633,2633,1.0,0.0,2,1,2,1,9,8,7,2,7,5,2001.0,2,3.0,804.0,5,5,2,0,0,NA,3,2007,WD ,466500,13.053013299269535,6,6070.0
634,535154130,1-Story 1946 & Newer All Styles,RL,66.0,9240,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,7,5,CBlock,5,5,1,5,1,280.0,988.0,GasA,5,Y,4,988,988,1.0,0.0,2,0,3,1,7,6,7,0,0,5,1959.0,1,1.0,297.0,5,5,2,0,0,NA,6,2009,WD ,149500,11.915051671812877,50,2273.0
1683,527455030,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,24.0,2304,Pave,NA,3,Lvl,3,Inside,2,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,5,5,CBlock,7,5,1,6,1,423.0,1061.0,GasA,5,Y,4,1055,1055,0.0,0.0,2,0,2,1,5,4,7,0,0,5,1978.0,1,1.0,319.0,5,5,2,0,0,NA,4,2007,WD ,142500,11.867097278690842,29,2435.0
2199,909251030,1-Story 1945 & Older,RL,54.0,7223,Pave,NA,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,5,5,PConc,5,5,2,4,1,971.0,1290.0,GasA,5,Y,4,1422,1422,0.0,0.0,1,0,3,1,5,6,7,0,0,1,1973.0,1,1.0,352.0,5,5,2,0,3,NA,4,2007,WD ,136500,11.824079893607152,81,3064.0
2789,907230240,2-Story PUD - 1946 & Newer,RH,68.0,3612,Pave,NA,2,Lvl,3,Inside,2,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,1,6,1,292.0,630.0,GasA,9,Y,4,630,1320,0.0,0.0,2,1,3,1,5,5,7,0,0,1,1993.0,1,2.0,484.0,5,5,2,0,3,NA,6,2006,WD ,137000,11.827736204810263,13,2434.0
1018,527301245,1-Story 1946 & Newer All Styles,RL,63.0,12680,Pave,NA,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,7,5,CBlock,7,7,2,6,1,692.0,1675.0,GasA,9,Y,4,1688,1688,1.0,0.0,2,0,2,1,9,6,7,1,9,5,1988.0,2,2.0,528.0,5,5,2,0,0,NA,6,2008,WD ,226500,12.330500223905226,20,3891.0
14,527180040,1-Story 1946 & Newer All Styles,RL,85.0,10176,Pave,NA,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,5,5,PConc,7,5,4,6,1,663.0,1300.0,GasA,7,Y,4,1341,1341,1.0,0.0,1,1,2,1,7,5,7,1,2,5,1990.0,1,2.0,506.0,5,5,2,0,0,NA,2,2010,WD ,171500,12.052338545588132,20,3147.0
2782,907200170,Split OR Multi-Level,RL,55.0,10780,Pave,NA,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,3,5,1,428.0,911.0,GasA,7,Y,4,954,954,0.0,0.0,1,0,3,1,5,6,7,0,0,1,1976.0,1,2.0,576.0,5,5,2,0,0,NA,7,2006,WD ,132500,11.794337924408413,30,2441.0
2626,535454050,Duplex - All Styles And Ages,RL,68.0,8544,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,5,5,Slab,0,0,0,0,0,0.0,0.0,Wall,3,N,3,1040,1040,0.0,0.0,2,0,2,2,5,6,7,0,0,1,1949.0,1,2.0,400.0,5,5,2,0,0,NA,5,2006,WD ,87500,11.379394072345706,57,1440.0
1175,533234020,2-Story 1946 & Newer,FV,79.0,10646,Pave,NA,2,Lvl,3,Corner,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,5,5,1,6,1,177.0,858.0,GasA,9,Y,4,872,1789,1.0,0.0,2,1,3,1,5,7,7,1,5,5,2001.0,3,2.0,546.0,5,5,2,0,0,NA,6,2008,WD ,223000,12.314927050442256,7,3193.0
1232,535105060,1-Story 1946 & Newer All Styles,RL,80.0,8400,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,7,7,CBlock,5,5,1,1,1,1319.0,1319.0,GasA,5,Y,4,1537,1537,1.0,0.0,1,1,3,1,7,7,7,1,7,5,1962.0,2,2.0,462.0,5,5,2,0,4,NA,7,2008,COD,174000,12.066810578196666,46,3318.0
2590,535325450,1-Story 1946 & Newer All Styles,RL,85.0,15428,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,3,1,143.0,884.0,GasA,9,Y,4,884,884,1.0,0.0,1,0,2,1,5,4,7,0,0,5,1951.0,3,1.0,270.0,5,5,2,0,0,NA,6,2006,WD ,142000,11.863582336583399,55,2038.0
2463,528477030,1-Story 1946 & Newer All Styles,FV,81.0,11216,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,7,1,1,1,1489.0,1489.0,GasA,9,Y,4,1489,1489,0.0,0.0,2,0,3,1,7,7,7,1,7,5,2006.0,2,2.0,776.0,5,5,2,0,0,NA,6,2006,New,232600,12.3570755190667,0,3754.0
2358,527377030,1-Story 1946 & Newer All Styles,RL,78.0,10140,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,5,2,0.0,1040.0,GasA,3,Y,4,1309,1309,1.0,0.0,1,1,3,1,7,5,7,1,3,5,1974.0,2,2.0,484.0,5,5,2,3,4,NA,1,2006,WD ,181000,12.106252310247962,32,2833.0
2911,923225260,2-Story PUD - 1946 & Newer,RM,42.0,3964,Pave,NA,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,5,5,CBlock,7,5,1,5,1,105.0,942.0,GasA,7,Y,4,1291,2521,1.0,0.0,2,1,5,1,5,10,3,1,7,5,1973.0,3,2.0,576.0,5,5,2,0,4,NA,6,2006,WD ,151400,11.927680619985486,33,4039.0
1699,528112150,1-Story 1946 & Newer All Styles,RL,98.0,11428,Pave,NA,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,1,1,1,1626.0,1626.0,GasA,9,Y,4,1634,1634,0.0,0.0,2,0,3,1,7,7,7,1,7,5,2006.0,2,3.0,866.0,5,5,2,0,0,NA,5,2007,WD ,250000,12.429216196844383,1,4126.0
115,534152100,2-Story 1946 & Newer,RL,80.0,10421,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,7,5,1,6,1,586.0,980.0,GasA,5,Y,4,980,1714,0.0,0.0,2,1,3,1,5,7,7,1,5,5,1988.0,1,2.0,496.0,5,5,2,0,3,Shed,3,2010,WD ,196500,12.188417710291453,22,3190.0
1998,902330090,2-1/2 Story All Ages,RM,75.0,13500,Pave,Grvl,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,7,PConc,5,5,1,1,1,819.0,819.0,GasA,5,Y,3,1312,2454,0.0,0.0,2,0,3,1,5,8,7,1,7,5,1950.0,1,2.0,576.0,5,5,0,0,3,NA,2,2007,WD ,185000,12.128111104060462,128,3849.0
589,534129380,1-Story 1946 & Newer All Styles,RL,75.0,9000,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,3,4,1,261.0,1216.0,GasA,5,Y,4,1216,1216,1.0,0.0,1,0,3,1,5,5,7,0,0,5,1969.0,1,1.0,336.0,5,5,2,0,3,NA,8,2009,WD ,113000,11.635143097694478,40,2768.0
1641,527252070,1-Story 1946 & Newer All Styles,RL,60.0,8089,Pave,NA,3,HLS,3,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,3,6,1,474.0,1419.0,GasA,9,Y,4,1419,1419,1.0,0.0,2,0,2,1,7,7,7,1,7,5,2007.0,2,2.0,567.0,5,5,2,0,0,NA,10,2007,New,392000,12.8790171187726,0,3405.0
1846,533221060,2-Story PUD - 1946 & Newer,FV,24.0,2117,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,1,6,1,339.0,756.0,GasA,9,Y,4,769,1573,0.0,0.0,2,1,3,1,7,4,7,0,0,1,2000.0,1,2.0,440.0,5,5,2,0,0,NA,9,2007,WD ,177000,12.083905011555967,7,2769.0
1805,528482030,2-Story 1946 & Newer,FV,85.0,10625,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,1,1,1158.0,1158.0,GasA,9,Y,4,1158,2443,0.0,0.0,2,1,4,1,7,9,5,1,7,3,2004.0,2,3.0,744.0,5,5,2,0,0,NA,6,2007,WD ,265000,12.487485104968359,3,4345.0
1853,533244040,2-Story 1946 & Newer,FV,106.0,8413,Pave,NA,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,7,7,PConc,9,5,2,6,1,319.0,1220.0,GasA,9,Y,4,1220,2362,1.0,0.0,2,1,3,1,7,8,7,2,5,5,1998.0,2,2.0,1105.0,7,5,2,0,0,NA,6,2007,WD ,312500,12.652359748158593,9,4687.0
1321,902401120,2-1/2 Story All Ages,RM,75.0,13500,Pave,NA,3,Lvl,3,Inside,2,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,9,9,BrkTil,5,5,1,1,1,1237.0,1237.0,GasA,7,Y,4,1521,2775,0.0,0.0,3,1,3,1,7,9,7,1,7,1,1988.0,1,2.0,880.0,7,5,2,0,0,NA,7,2008,WD ,325000,12.691580461311874,115,4892.0
564,532478020,1-Story 1946 & Newer All Styles,RL,68.0,15676,Pave,NA,2,Low,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,7,CBlock,7,7,4,5,3,189.0,2014.0,GasA,7,Y,4,2014,2014,1.0,0.0,2,0,2,1,7,6,3,2,7,5,1980.0,2,3.0,864.0,5,5,2,0,3,NA,4,2009,WD ,275000,12.524526376648708,29,4892.0
1771,528358040,2-Story 1946 & Newer,RL,82.0,9950,Pave,NA,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,6,1,638.0,1203.0,GasA,9,Y,4,1214,2520,0.0,0.0,2,1,4,1,7,9,7,1,5,5,1995.0,2,3.0,721.0,5,5,2,0,0,NA,6,2007,WD ,290000,12.577636201962656,12,4444.0
90,532479070,1-Story 1946 & Newer All Styles,RL,39.0,15410,Pave,NA,2,Lvl,3,CulDSac,2,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,5,7,CBlock,5,5,4,4,6,223.0,1208.0,GasA,9,Y,4,1494,1494,1.0,0.0,2,0,3,1,5,7,7,2,3,5,1974.0,3,2.0,461.0,5,5,2,0,4,NA,4,2010,WD ,169000,12.037653993905211,36,3163.0
2684,903235020,1-Story 1945 & Older,RM,50.0,6000,Pave,NA,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,5,5,CBlock,5,5,1,2,1,0.0,616.0,GasA,7,Y,4,616,616,0.0,0.0,1,0,2,1,5,4,7,0,0,1,1921.0,1,1.0,205.0,5,5,2,0,0,NA,6,2006,WD ,89000,11.396391648714276,85,1437.0
13,527166040,2-Story 1946 & Newer,RL,63.0,8402,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,1,1,1,789.0,789.0,GasA,7,Y,4,789,1465,0.0,0.0,2,1,3,1,5,7,7,1,7,5,1998.0,3,2.0,393.0,5,5,2,0,0,NA,5,2010,WD ,180400,12.10293188661066,12,2647.0
1914,535106140,1-Story 1946 & Newer All Styles,RL,70.0,10150,Pave,NA,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,3,1,456.0,912.0,GasA,9,Y,3,912,912,0.0,0.0,1,0,2,1,5,5,7,0,0,5,1958.0,2,1.0,275.0,5,5,2,0,0,NA,7,2007,COD,114500,11.648330101976432,49,2099.0
2811,907410110,1-Story 1946 & Newer All Styles,RL,84.0,10084,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,6,1,1528.0,1552.0,GasA,9,Y,4,1552,1552,0.0,0.0,2,0,3,1,7,7,7,0,0,5,2005.0,2,3.0,782.0,5,5,2,0,0,NA,7,2006,New,212900,12.26857785088157,1,3886.0
850,907194110,1-Story 1946 & Newer All Styles,RL,67.0,16285,Pave,NA,1,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,1413.0,1413.0,GasA,9,Y,4,1430,1430,0.0,0.0,2,0,3,1,7,6,7,0,0,5,2001.0,2,2.0,605.0,5,5,2,0,0,NA,6,2009,WD ,187100,12.139398512262181,8,3448.0
1844,533213140,2-Story PUD - 1946 & Newer,FV,34.0,3230,Pave,Pave,3,Lvl,3,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,PConc,7,5,1,6,1,310.0,729.0,GasA,7,Y,4,729,1458,0.0,0.0,2,1,2,1,5,5,7,1,3,1,1999.0,1,2.0,440.0,5,5,2,0,0,NA,6,2007,WD ,176000,12.078239274020289,8,2627.0
2225,909428340,1-Story 1946 & Newer All Styles,RL,68.0,21579,Pave,NA,2,Lvl,3,CulDSac,2,Crawfor,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,5,5,PConc,7,5,1,4,1,675.0,1488.0,GasA,9,Y,4,1488,1488,0.0,1.0,2,0,3,1,5,7,7,2,7,5,1968.0,2,2.0,552.0,5,5,2,0,0,NA,9,2007,CWD,215000,12.2783933071098,39,3528.0
1477,907412080,2-Story 1946 & Newer,RL,64.0,8320,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,6,1,280.0,770.0,GasA,9,Y,4,770,1582,0.0,0.0,2,1,3,1,7,6,7,0,0,5,2004.0,2,2.0,520.0,5,5,2,0,0,NA,9,2008,WD ,185900,12.132964173709535,4,2872.0
399,527405160,1-Story 1946 & Newer All Styles,RL,60.0,6960,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,5,5,CBlock,5,5,1,5,4,250.0,864.0,GasA,5,Y,4,864,864,0.0,0.0,1,0,3,1,7,5,7,0,0,1,1989.0,1,2.0,660.0,5,5,2,0,0,Shed,11,2009,WD ,120500,11.699405031912846,39,2388.0
2431,528231050,2-Story 1946 & Newer,RL,60.0,21930,Pave,NA,0,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,7,3,1,1,732.0,732.0,GasA,9,Y,4,734,1838,0.0,0.0,2,1,4,1,5,7,7,1,7,3,2005.0,3,2.0,372.0,5,5,2,0,0,NA,7,2006,WD ,192140,12.16597955196373,1,2942.0
1605,923277030,1-Story 1946 & Newer All Styles,RL,60.0,6600,Pave,NA,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,7,7,CBlock,5,5,1,5,1,175.0,816.0,GasA,9,Y,4,816,816,0.0,1.0,1,0,3,1,7,5,7,1,9,5,1982.0,1,1.0,264.0,5,5,2,0,3,NA,10,2008,WD ,130500,11.779128505744886,26,1896.0
897,908225370,1-1/2 Story Finished All Ages,RL,50.0,8405,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,5,5,Slab,0,0,0,0,0,0.0,0.0,Wall,5,N,2,1088,1529,0.0,0.0,2,0,4,1,5,9,4,0,0,1,1945.0,1,1.0,240.0,5,5,0,0,0,NA,4,2009,WD ,98000,11.49272275765271,64,1769.0
1426,906412010,1-Story 1946 & Newer All Styles,RL,91.0,11778,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,4,6,1,186.0,2271.0,GasA,9,Y,4,2276,2276,1.0,0.0,2,0,3,1,9,7,7,2,7,5,2008.0,2,3.0,1348.0,7,5,2,0,0,NA,6,2008,WD ,475000,13.071070083016778,0,5895.0
2240,910204090,1-Story 1945 & Older,RM,60.0,8967,Pave,NA,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,5,3,BrkTil,3,2,1,1,1,961.0,961.0,GasA,7,Y,0,1077,1077,0.0,0.0,1,0,2,1,5,6,2,0,0,1,1920.0,1,1.0,338.0,2,2,0,0,0,NA,11,2007,WD ,67000,11.112447898373103,87,2376.0
1706,528144050,2-Story 1946 & Newer,RL,86.0,10562,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,9,5,1,6,1,294.0,1582.0,GasA,9,Y,4,1610,2161,1.0,0.0,1,1,3,1,9,8,7,1,7,5,2007.0,3,3.0,789.0,5,5,2,0,0,NA,11,2007,New,325624,12.693498620467778,0,4532.0
